CustomerID,TotalSpent,NumOrders,AvgBasketSize,Country,Recency,Frequency,Monetary,HighValueCustomer,CustomerSegment
14076.0,38405.08,12,57.74242424242424,United Kingdom,20,0.556829268292683,38405.08,0,Silver
14077.0,32915.9625,9,54.723880597014926,United Kingdom,29,0.46591836734693876,32915.9625,0,Bronze
14078.0,23603.329999999998,7,51.49074074074074,Germany,20,0.306589928057554,23603.329999999998,0,Bronze
14079.0,45191.847499999996,11,60.362637362637365,United Kingdom,7,0.6847443762781187,45191.847499999996,0,Silver
14080.0,54793.955,12,60.25595238095238,United Kingdom,2,0.617027027027027,54793.955,1,Gold
14081.0,57868.35,13,60.1,United Kingdom,18,0.5557865168539325,57868.35,1,Gold
14083.0,61008.72749999999,12,60.885,France,46,0.5628351309707241,61008.72749999999,1,Gold
14084.0,51314.0825,14,53.395833333333336,United Kingdom,38,0.61054441260745,51314.0825,0,Gold
14085.0,19154.92,7,48.91836734693877,United Kingdom,204,0.4005263157894737,19154.92,0,Bronze
14088.0,32466.614999999998,10,54.87323943661972,United Kingdom,35,0.4450292397660819,32466.614999999998,0,Bronze
14089.0,25307.829999999998,6,55.01923076923077,United Kingdom,50,0.2767272727272727,25307.829999999998,0,Bronze
14091.0,23383.019999999997,5,51.226190476190474,Germany,7,0.2855534709193246,23383.019999999997,0,Bronze
14092.0,21027.86,6,57.32608695652174,United Kingdom,17,0.2831627906976744,21027.86,0,Bronze
14094.0,23295.69,7,53.68333333333333,United Kingdom,56,0.5109832134292566,23295.69,0,Bronze
14095.0,33884.1225,8,54.810344827586206,United Kingdom,100,0.43253996447602133,33884.1225,0,Bronze
14098.0,40990.27,11,50.785714285714285,United Kingdom,33,0.525651491365777,40990.27,0,Silver
14099.0,48712.1325,9,59.385714285714286,United Kingdom,5,0.3864033850493653,48712.1325,0,Silver
14100.0,55010.6525,13,58.93627450980392,United Kingdom,5,0.5550070126227209,55010.6525,1,Gold
14105.0,32731.8975,9,57.76119402985075,United Kingdom,17,0.4558402662229617,32731.8975,0,Bronze
14110.0,4111.110000000001,2,53.9375,United Kingdom,365,0.8010526315789473,4111.110000000001,0,Bronze
14111.0,29555.285,8,59.4,United Kingdom,51,0.383496062992126,29555.285,0,Bronze
14112.0,64732.2325,13,57.409574468085104,United Kingdom,22,0.5613049645390071,64732.2325,1,Gold
14113.0,27262.975,6,52.285714285714285,United Kingdom,12,0.34011173184357546,27262.975,0,Bronze
14114.0,49822.26,13,53.35514018691589,United Kingdom,38,0.5776934306569343,49822.26,0,Gold
14116.0,24334.185,6,57.144444444444446,United Kingdom,5,0.3079932546374368,24334.185,0,Bronze
14117.0,42811.9125,9,56.2463768115942,United Kingdom,25,0.4909677419354839,42811.9125,0,Silver
14123.0,52001.9475,13,55.80952380952381,United Kingdom,58,0.6403236245954693,52001.9475,0,Gold
14125.0,41549.56,11,59.52439024390244,United Kingdom,11,0.4709423347398031,41549.56,0,Silver
14126.0,27198.87,11,50.5974025974026,United Kingdom,4,0.4555646258503402,27198.87,0,Bronze
14127.0,29664.670000000002,9,58.871428571428574,United Kingdom,176,0.5159322033898305,29664.670000000002,0,Bronze
14128.0,64401.8025,15,57.710743801652896,United Kingdom,4,0.624623803009576,64401.8025,1,Gold
14129.0,41106.485,11,63.16265060240964,United Kingdom,100,0.6630495049504951,41106.485,0,Silver
14130.0,76531.89,18,59.20075757575758,United Kingdom,3,0.7782954545454546,76531.89,1,Gold
14131.0,63121.877499999995,14,53.291666666666664,United Kingdom,7,0.6456969696969697,63121.877499999995,1,Gold
14136.0,62049.9225,13,56.31192660550459,United Kingdom,7,0.5503755215577191,62049.9225,1,Gold
14137.0,61073.7625,12,56.788288288288285,United Kingdom,11,0.5387610619469027,61073.7625,1,Gold
14139.0,37236.17249999999,6,56.39795918367347,Belgium,140,0.42672897196261683,37236.17249999999,0,Silver
14140.0,46068.204999999994,9,51.932432432432435,United Kingdom,4,0.3924928366762178,46068.204999999994,0,Silver
14142.0,44901.579999999994,12,59.438202247191015,United Kingdom,6,0.590113085621971,44901.579999999994,0,Silver
14144.0,77270.3725,17,57.53900709219858,United Kingdom,7,0.7700595238095238,77270.3725,1,Gold
14147.0,33727.56,8,50.46491228070175,Switzerland,122,0.6493866666666668,33727.56,0,Bronze
14149.0,54850.1925,11,57.95918367346939,United Kingdom,27,0.679188640973631,54850.1925,1,Gold
14150.0,26157.985,9,53.34782608695652,Germany,26,0.5382318271119844,26157.985,0,Bronze
14152.0,12985.94,5,62.391891891891895,United Kingdom,37,0.28448598130841124,12985.94,0,Bronze
14153.0,63557.292499999996,14,60.28787878787879,United Kingdom,3,0.5837808219178083,63557.292499999996,1,Gold
14154.0,66901.95999999999,15,56.82945736434109,United Kingdom,35,0.672459499263623,66901.95999999999,1,Gold
14156.0,56099.189999999995,13,56.33653846153846,United Kingdom,39,0.5751744186046511,56099.189999999995,1,Gold
14158.0,24408.085,6,61.092592592592595,United Kingdom,10,0.3682258064516129,24408.085,0,Bronze
14161.0,15174.644999999999,4,56.041666666666664,United Kingdom,21,0.36346268656716424,15174.644999999999,0,Bronze
14162.0,36953.225,13,51.08673469387755,United Kingdom,36,0.6069325153374233,36953.225,0,Silver
14163.0,52400.2725,14,63.97222222222222,United Kingdom,3,0.5821857923497268,52400.2725,0,Gold
14166.0,42468.847499999996,9,56.0,United Kingdom,21,0.6554066985645933,42468.847499999996,0,Silver
14167.0,55335.4825,16,54.37603305785124,United Kingdom,42,0.7048335745296672,55335.4825,1,Gold
14169.0,53329.235,9,57.90909090909091,United Kingdom,72,0.49008944543828264,53329.235,1,Gold
14170.0,57735.61,14,53.693693693693696,United Kingdom,6,0.6963398692810457,57735.61,1,Gold
14171.0,41801.572499999995,9,56.59493670886076,United Kingdom,3,0.6781188118811882,41801.572499999995,0,Silver
14172.0,22911.945,8,53.64912280701754,United Kingdom,24,0.44682568807339457,22911.945,0,Bronze
14173.0,58013.9125,17,56.14344262295082,United Kingdom,57,0.8483278688524591,58013.9125,1,Gold
14174.0,28852.5,9,56.827586206896555,United Kingdom,5,0.3993586005830904,28852.5,0,Bronze
14175.0,27840.03,8,59.14754098360656,United Kingdom,2,0.4141496598639456,27840.03,0,Bronze
14176.0,39637.805,12,57.21686746987952,United Kingdom,2,0.5225751072961373,39637.805,0,Silver
14179.0,30492.405,10,53.08522727272727,United Kingdom,5,0.6137096774193548,30492.405,0,Bronze
14182.0,49884.447499999995,14,57.03,United Kingdom,56,0.6276288659793815,49884.447499999995,0,Gold
14183.0,45837.854999999996,10,54.91477272727273,United Kingdom,11,0.4323863636363636,45837.854999999996,0,Silver
14184.0,77945.6375,16,60.825,United Kingdom,120,0.8010526315789473,77945.6375,1,Gold
14186.0,69808.7175,14,55.93396226415094,United Kingdom,24,0.6044822695035461,69808.7175,1,Gold
14189.0,57722.3125,16,57.53846153846154,United Kingdom,10,0.7247619047619048,57722.3125,1,Gold
14193.0,62854.3175,10,63.09782608695652,United Kingdom,89,0.48860353130016054,62854.3175,1,Gold
14194.0,25278.415,6,59.148936170212764,Netherlands,14,0.41698630136986303,25278.415,0,Bronze
14196.0,72959.895,15,62.095652173913045,United Kingdom,18,0.6368200836820084,72959.895,1,Gold
14198.0,27569.7775,10,54.98701298701299,United Kingdom,4,0.42454672245467223,27569.7775,0,Bronze
14199.0,23781.665,8,53.95652173913044,United Kingdom,214,0.48606786427145715,23781.665,0,Bronze
14200.0,37857.8825,7,65.04310344827586,United Kingdom,56,0.31520710059171597,37857.8825,0,Silver
14201.0,44041.932499999995,10,52.45977011494253,United Kingdom,85,0.9756410256410256,44041.932499999995,0,Silver
14205.0,56400.945,12,54.745,United Kingdom,5,0.5356011730205279,56400.945,1,Gold
14210.0,73880.235,15,57.140625,United Kingdom,66,0.7436482084690554,73880.235,1,Gold
14212.0,23920.114999999998,7,56.70338983050848,United Kingdom,62,0.32236006051437216,23920.114999999998,0,Bronze
14213.0,60763.5775,14,61.27477477477478,United Kingdom,2,0.665875,60763.5775,1,Gold
14214.0,33561.475,6,63.092592592592595,United Kingdom,40,0.2713818722139673,33561.475,0,Bronze
14215.0,48637.99,13,55.13302752293578,United Kingdom,56,0.6942456140350878,48637.99,0,Silver
14218.0,32970.42,11,54.608108108108105,Germany,3,0.4742776203966006,32970.42,0,Bronze
14219.0,37508.565,13,51.37777777777778,United Kingdom,8,0.7016312056737588,37508.565,0,Silver
14220.0,75906.6825,16,65.06746031746032,Germany,21,0.6997701149425287,75906.6825,1,Gold
14221.0,38046.84,11,66.65068493150685,United Kingdom,34,0.48040172166427547,38046.84,0,Silver
14222.0,75051.26,12,59.820754716981135,United Kingdom,22,0.5672049689440993,75051.26,1,Gold
14223.0,23233.285,5,58.48913043478261,United Kingdom,9,0.22921686746987951,23233.285,0,Bronze
14224.0,41773.182499999995,11,53.644444444444446,United Kingdom,23,0.5159322033898305,41773.182499999995,0,Silver
14225.0,30737.645,8,59.69285714285714,United Kingdom,5,0.3340466392318244,30737.645,0,Bronze
14226.0,35225.18,8,65.08333333333333,United Kingdom,6,0.41698630136986303,35225.18,0,Silver
14227.0,56446.03,12,56.333333333333336,United Kingdom,1,0.49901639344262294,56446.03,1,Gold
14228.0,40299.534999999996,12,60.27564102564103,United Kingdom,61,0.5517824773413897,40299.534999999996,0,Silver
14229.0,38075.67,8,61.72435897435897,Spain,23,0.44929889298892994,38075.67,0,Silver
14230.0,20330.899999999998,6,43.65384615384615,United Kingdom,83,0.28360248447204967,20330.899999999998,0,Bronze
14231.0,42525.85,11,59.93258426966292,United Kingdom,121,0.5498193760262725,42525.85,0,Silver
14233.0,28653.4575,5,60.5531914893617,France,23,0.21497175141242938,28653.4575,0,Bronze
14234.0,39046.39,9,64.36764705882354,United Kingdom,8,0.45432835820895523,39046.39,0,Silver
14235.0,63146.765,15,55.5929203539823,United Kingdom,11,0.6845577211394304,63146.765,1,Gold
14236.0,33680.545,10,53.676829268292686,United Kingdom,2,0.46121212121212124,33680.545,0,Bronze
14238.0,47773.222499999996,11,60.235632183908045,United Kingdom,13,0.5435714285714286,47773.222499999996,0,Silver
14239.0,35902.8975,9,56.357142857142854,United Kingdom,17,0.5625462012320328,35902.8975,0,Silver
14240.0,36434.9675,7,57.25396825396825,United Kingdom,19,0.30011267605633807,36434.9675,0,Silver
14242.0,57020.65,16,54.714285714285715,United Kingdom,16,0.8339726027397261,57020.65,1,Gold
14243.0,28980.809999999998,9,47.56944444444444,United Kingdom,14,0.3869491525423729,28980.809999999998,0,Bronze
14244.0,50432.049999999996,9,59.07142857142857,United Kingdom,32,0.3976197387518142,50432.049999999996,0,Gold
14247.0,53066.16499999999,15,52.310679611650485,United Kingdom,8,0.6263374485596708,53066.16499999999,1,Gold
14250.0,27704.0275,6,51.705357142857146,United Kingdom,10,0.3660120240480962,27704.0275,0,Bronze
14251.0,36205.2825,7,62.29661016949152,United Kingdom,77,0.421106719367589,36205.2825,0,Silver
14254.0,46341.61,12,57.252252252252255,United Kingdom,89,0.6997701149425288,46341.61,0,Silver
14255.0,36563.1575,9,58.80882352941177,United Kingdom,8,0.3993586005830904,36563.1575,0,Silver
14256.0,80958.425,18,57.723333333333336,United Kingdom,6,0.8588087774294672,80958.425,1,Gold
14258.0,44479.26,9,64.5253164556962,United Kingdom,18,0.5238240917782027,44479.26,0,Silver
14259.0,56103.252499999995,15,53.11344537815126,France,53,0.6784546805349183,56103.252499999995,1,Gold
14260.0,23283.57,5,61.646341463414636,United Kingdom,45,0.2961089494163424,23283.57,0,Bronze
14261.0,62162.917499999996,16,52.138297872340424,United Kingdom,7,0.7379393939393939,62162.917499999996,1,Gold
14262.0,54296.905,13,55.93396226415094,United Kingdom,123,0.7466415094339623,54296.905,1,Gold
14263.0,52125.365,10,58.67613636363637,United Kingdom,30,0.4476470588235294,52125.365,0,Gold
14264.0,73139.965,16,57.06439393939394,United Kingdom,4,0.666265389876881,73139.965,1,Gold
14265.0,37008.6925,8,55.435064935064936,France,6,0.44357012750455377,37008.6925,0,Silver
14266.0,26510.477499999997,8,57.736111111111114,Germany,13,0.37292496171516076,26510.477499999997,0,Bronze
14268.0,39810.28,12,46.727777777777774,United Kingdom,11,0.5115966386554622,39810.28,0,Silver
14269.0,19205.785,6,49.94565217391305,United Kingdom,19,0.2594318181818182,19205.785,0,Bronze
14270.0,45189.439999999995,10,53.04838709677419,United Kingdom,4,0.4263305322128852,45189.439999999995,0,Silver
14271.0,59429.8175,15,56.945945945945944,United Kingdom,140,0.8052910052910053,59429.8175,1,Gold
14272.0,40805.185,11,55.903225806451616,United Kingdom,26,0.4845730824891462,40805.185,0,Silver
14274.0,39852.515,12,61.38690476190476,United Kingdom,6,0.5073333333333333,39852.515,0,Silver
14275.0,47840.7275,14,50.793577981651374,United Kingdom,2,0.5976998597475456,47840.7275,0,Silver
14276.0,41028.095,12,58.4375,United Kingdom,24,0.5526172465960666,41028.095,0,Silver
14277.0,16986.16,6,61.03921568627451,United Kingdom,3,0.2543732590529248,16986.16,0,Bronze
14278.0,40196.579999999994,11,55.494623655913976,United Kingdom,21,0.5374638844301766,40196.579999999994,0,Silver
14279.0,46660.07,11,59.84375,United Kingdom,34,0.592637168141593,46660.07,0,Silver
14280.0,69857.14,16,57.39393939393939,United Kingdom,4,0.6821288515406163,69857.14,1,Gold
14284.0,37596.585,10,55.666666666666664,United Kingdom,52,0.5275563258232236,37596.585,0,Silver
14285.0,67077.5325,18,61.43014705882353,United Kingdom,18,0.7794025604551921,67077.5325,1,Gold
14286.0,29380.93,8,60.44444444444444,United Kingdom,20,0.5126736842105263,29380.93,0,Bronze
14288.0,99909.39749999999,24,56.578125,United Kingdom,17,1.0289577464788733,99909.39749999999,1,Gold
14289.0,42504.09,9,58.18055555555556,United Kingdom,134,0.5435714285714286,42504.09,0,Silver
14290.0,38650.4775,11,48.80813953488372,France,10,0.49313696612665686,38650.4775,0,Silver
14291.0,41375.479999999996,15,50.74761904761905,United Kingdom,19,1.113658536585366,41375.479999999996,0,Silver
14292.0,45585.47,12,53.004901960784316,United Kingdom,14,0.5309302325581395,45585.47,0,Silver
14294.0,41572.47,8,54.52205882352941,United Kingdom,60,0.368411497730711,41572.47,0,Silver
14297.0,42747.659999999996,11,52.39247311827957,United Kingdom,21,0.47630156472261737,42747.659999999996,0,Silver
14300.0,50074.99,12,54.932291666666664,Netherlands,15,0.6739483394833948,50074.99,0,Gold
14301.0,32598.5025,7,65.36274509803921,Germany,273,0.595195530726257,32598.5025,0,Bronze
14302.0,30973.739999999998,11,52.21111111111111,United Kingdom,31,0.476980056980057,30973.739999999998,0,Bronze
14305.0,25979.67,8,55.714285714285715,United Kingdom,6,0.5572540045766591,25979.67,0,Bronze
14307.0,65914.5875,16,59.20161290322581,United Kingdom,5,0.7027994227994228,65914.5875,1,Gold
14308.0,57182.84,13,61.91935483870968,United Kingdom,20,0.5557865168539325,57182.84,1,Gold
14309.0,36868.1025,9,58.15822784810127,United Kingdom,23,0.7895100864553315,36868.1025,0,Silver
14311.0,45893.08,14,57.18811881188119,Germany,22,0.6044822695035461,45893.08,0,Silver
14315.0,32981.549999999996,8,64.73809523809524,United Kingdom,34,0.4387747747747748,32981.549999999996,0,Bronze
14316.0,33159.15,8,61.42857142857143,United Kingdom,208,0.5052282157676349,33159.15,0,Bronze
14318.0,33223.76,10,51.207142857142856,United Kingdom,90,0.5397163120567375,33223.76,0,Bronze
14321.0,32109.035,10,63.36666666666667,United Kingdom,8,0.42994350282485877,32109.035,0,Bronze
14325.0,79366.955,16,55.42857142857143,United Kingdom,1,0.7236849925705795,79366.955,1,Gold
14330.0,45977.95,14,55.91588785046729,France,64,0.6516207951070337,45977.95,0,Silver
14332.0,26403.575,7,55.20161290322581,United Kingdom,116,0.34257234726688107,26403.575,0,Bronze
14335.0,44018.1325,8,54.50666666666667,United Kingdom,7,0.5159322033898306,44018.1325,0,Silver
14336.0,38620.2825,8,62.792307692307695,United Kingdom,50,0.48126482213438737,38620.2825,0,Silver
14337.0,52117.2575,10,61.176829268292686,United Kingdom,2,0.42994350282485877,52117.2575,0,Gold
14339.0,41570.939999999995,9,53.24698795180723,United Kingdom,12,0.3826256983240224,41570.939999999995,0,Silver
14341.0,40391.11,9,55.34722222222222,United Kingdom,5,0.5208365019011407,40391.11,0,Silver
14344.0,58928.85,11,58.23762376237624,United Kingdom,28,0.5081031866464341,58928.85,1,Gold
14347.0,25114.704999999998,9,50.36290322580645,United Kingdom,10,0.4058666666666667,25114.704999999998,0,Bronze
14350.0,46876.255,13,55.30808080808081,United Kingdom,74,1.0225322997416022,46876.255,0,Silver
14351.0,44222.097499999996,13,55.7,United Kingdom,16,0.5496111111111112,44222.097499999996,0,Silver
14353.0,34071.57,11,54.174418604651166,United Kingdom,70,0.5618120805369128,34071.57,0,Bronze
14354.0,42302.36,9,62.97761194029851,Germany,114,0.5767578947368421,42302.36,0,Silver
14356.0,42432.0225,10,65.87333333333333,United Kingdom,108,0.48471337579617835,42432.0225,0,Silver
14357.0,37372.862499999996,8,59.58904109589041,United Kingdom,14,0.6617391304347826,37372.862499999996,0,Silver
14358.0,43031.82,13,53.13461538461539,United Kingdom,30,0.6673187183811131,43031.82,0,Silver
14359.0,31432.535,10,59.390243902439025,United Kingdom,1,0.5031404958677685,31432.535,0,Bronze
14360.0,53846.4675,13,55.7027027027027,United Kingdom,16,0.6562520729684909,53846.4675,1,Gold
14362.0,30579.745,10,52.33766233766234,United Kingdom,42,0.737046004842615,30579.745,0,Bronze
14364.0,48847.1425,11,61.57303370786517,United Kingdom,54,0.5151384615384615,48847.1425,0,Silver
14365.0,47995.549999999996,10,63.929577464788736,Switzerland,11,0.4192837465564739,47995.549999999996,0,Silver
14367.0,49185.4525,12,52.92718446601942,United Kingdom,36,0.5348169838945828,49185.4525,0,Gold
14368.0,54925.24,14,58.66379310344828,Spain,4,0.7748363636363637,54925.24,1,Gold
14370.0,43126.865,8,59.88028169014085,United Kingdom,97,0.48606786427145715,43126.865,0,Silver
14373.0,12360.19,6,49.81578947368421,United Kingdom,65,0.4520792079207921,12360.19,0,Bronze
14374.0,46245.1475,9,59.247191011235955,United Kingdom,50,0.4566,46245.1475,0,Silver
14376.0,88825.5025,20,53.82142857142857,United Kingdom,24,1.011295681063123,88825.5025,1,Gold
14377.0,20147.114999999998,7,43.86842105263158,United Kingdom,64,0.33661927330173774,20147.114999999998,0,Bronze
14378.0,51605.165,14,58.112612612612615,Belgium,11,0.860929292929293,51605.165,0,Gold
14379.0,28704.655,8,52.79838709677419,United Kingdom,1,0.39855973813420625,28704.655,0,Bronze
14380.0,49737.95,13,54.58050847457627,United Kingdom,11,0.6125696594427246,49737.95,0,Gold
14383.0,23300.855,5,55.294117647058826,United Kingdom,302,0.40695187165775404,23300.855,0,Bronze
14387.0,49060.2575,12,54.279411764705884,United Kingdom,85,0.5761514195583597,49060.2575,0,Gold
14389.0,60368.015,13,55.175,United Kingdom,24,0.693029772329247,60368.015,1,Gold
14390.0,36684.055,7,54.64035087719298,United Kingdom,25,0.36801381692573404,36684.055,0,Silver
14391.0,54882.759999999995,13,56.58108108108108,United Kingdom,12,0.6718505942275044,54882.759999999995,1,Gold
14396.0,42403.585,12,55.14736842105263,United Kingdom,21,0.7838626609442061,42403.585,0,Silver
14397.0,23078.399999999998,8,56.69166666666667,United Kingdom,70,0.3752234206471495,23078.399999999998,0,Bronze
14398.0,51083.76,11,54.92,United Kingdom,28,0.4709423347398031,51083.76,0,Gold
14401.0,50469.325,13,58.21264367816092,United Kingdom,6,0.7494696969696969,50469.325,0,Gold
14403.0,35864.729999999996,11,58.266666666666666,United Kingdom,8,0.5618120805369128,35864.729999999996,0,Silver
14404.0,27687.7325,8,50.407407407407405,United Kingdom,35,0.3859270998415214,27687.7325,0,Bronze
14407.0,42772.725,7,62.1,United Kingdom,3,0.4842727272727273,42772.725,0,Silver
14408.0,46480.424999999996,11,52.797872340425535,United Kingdom,34,0.4859796806966618,46480.424999999996,0,Silver
14410.0,60296.9575,13,57.85643564356435,United Kingdom,204,0.7728906249999999,60296.9575,1,Gold
14411.0,58376.42,14,57.69724770642202,United Kingdom,48,0.7020757825370676,58376.42,1,Gold
14413.0,39865.3025,9,54.19285714285714,United Kingdom,3,0.38531645569620254,39865.3025,0,Silver
14415.0,47231.479999999996,13,60.96153846153846,United Kingdom,20,0.7053832442067737,47231.479999999996,0,Silver
14416.0,66691.3125,14,58.70472440944882,Germany,13,0.6940716612377851,66691.3125,1,Gold
14418.0,35119.8525,10,48.246753246753244,United Kingdom,25,0.44179970972423804,35119.8525,0,Bronze
14425.0,48708.5475,11,60.20224719101124,Germany,62,0.5543708609271523,48708.5475,0,Silver
14430.0,27480.942499999997,8,52.625,United Kingdom,182,0.6391601049868767,27480.942499999997,0,Bronze
14435.0,53706.7025,15,51.224137931034484,France,11,0.6430985915492958,53706.7025,1,Gold
14436.0,69247.09749999999,16,57.94615384615385,United Kingdom,20,0.6908368794326241,69247.09749999999,1,Gold
14439.0,25383.989999999998,5,59.71052631578947,United Kingdom,46,0.38727735368956745,25383.989999999998,0,Bronze
14441.0,88001.495,17,57.060402684563755,United Kingdom,24,0.7298730606488011,88001.495,1,Gold
14442.0,64713.84,16,53.7265625,United Kingdom,75,0.8743985637342909,64713.84,1,Gold
14443.0,31469.0225,9,58.29032258064516,United Kingdom,161,0.5228244274809161,31469.0225,0,Bronze
14444.0,49857.6375,12,56.544642857142854,United Kingdom,1,0.4996990424076608,49857.6375,0,Gold
14445.0,55227.587499999994,10,62.48780487804878,United Kingdom,2,0.42336578581363005,55227.587499999994,1,Gold
14446.0,40163.385,9,58.46268656716418,United Kingdom,34,0.46121212121212124,40163.385,0,Silver
14448.0,68424.6875,14,54.736,United Kingdom,32,0.7542654867256638,68424.6875,1,Gold
14451.0,34971.86,9,52.701298701298704,Spain,27,0.4017008797653959,34971.86,0,Bronze
14453.0,47697.5275,11,62.05294117647059,United Kingdom,18,0.6212244897959184,47697.5275,0,Silver
14454.0,51711.159999999996,11,58.65760869565217,United Kingdom,33,0.5656081081081081,51711.159999999996,0,Gold
14457.0,40277.215,11,56.125,United Kingdom,26,0.4859796806966618,40277.215,0,Silver
14458.0,69953.00499999999,17,56.43115942028985,United Kingdom,29,0.9745386064030132,69953.00499999999,1,Gold
14459.0,46694.0525,12,57.34090909090909,United Kingdom,18,0.5663255813953488,46694.0525,0,Silver
14460.0,21491.969999999998,7,57.63157894736842,United Kingdom,6,0.5563446475195823,21491.969999999998,0,Bronze
14461.0,60928.585,13,51.6625,United Kingdom,2,0.5941741741741743,60928.585,1,Gold
14462.0,40636.034999999996,10,60.553333333333335,United Kingdom,13,0.440520984081042,40636.034999999996,0,Silver
14465.0,54673.7575,11,59.46629213483146,Belgium,41,0.4982738095238095,54673.7575,1,Gold
14466.0,51762.8425,13,58.80882352941177,United Kingdom,63,0.5932833583208396,51762.8425,0,Gold
14467.0,39291.43,8,57.6484375,United Kingdom,148,0.45432835820895523,39291.43,0,Silver
14468.0,25898.825,9,63.53787878787879,United Kingdom,74,0.4208294930875576,25898.825,0,Bronze
14471.0,41164.38,13,57.350467289719624,United Kingdom,28,0.5589265536723164,41164.38,0,Silver
14475.0,50331.515,11,55.64705882352941,United Kingdom,50,0.5348881789137381,50331.515,0,Gold
14478.0,56668.447499999995,13,63.016129032258064,United Kingdom,1,0.6125696594427246,56668.447499999995,1,Gold
14480.0,70872.7,14,52.906976744186046,United Kingdom,15,0.6526186830015314,70872.7,1,Gold
14481.0,59113.7,12,55.850515463917525,Belgium,11,0.5159322033898305,59113.7,1,Gold
14483.0,35660.15,10,61.96103896103896,United Kingdom,33,0.4424418604651163,35660.15,0,Silver
14484.0,52621.635,14,59.23076923076923,United Kingdom,8,0.5968627450980393,52621.635,0,Gold
14485.0,64270.962499999994,13,58.20183486238532,United Kingdom,3,0.6192801251956181,64270.962499999994,1,Gold
14486.0,44638.604999999996,11,56.15,USA,16,0.546231647634584,44638.604999999996,0,Silver
14487.0,25774.585,6,58.44444444444444,United Kingdom,24,0.45320099255583124,25774.585,0,Bronze
14490.0,27661.685,10,56.486486486486484,United Kingdom,19,0.42573426573426576,27661.685,0,Bronze
14492.0,56174.18,13,53.75714285714286,United Kingdom,36,0.6291255961844197,56174.18,1,Gold
14494.0,41729.755,10,50.42528735632184,United Kingdom,9,0.6237704918032787,41729.755,0,Silver
14495.0,39717.645,10,58.1144578313253,United Kingdom,33,0.4392496392496392,39717.645,0,Silver
14496.0,44496.19,11,53.48936170212766,United Kingdom,51,0.48881751824817515,44496.19,0,Silver
14498.0,22449.68,6,54.697916666666664,United Kingdom,5,0.3165337954939342,22449.68,0,Bronze
14499.0,32511.95,8,55.169117647058826,United Kingdom,1,0.33728531855955685,32511.95,0,Bronze
14501.0,56899.715,11,59.54216867469879,United Kingdom,9,0.4689635854341737,56899.715,1,Gold
14502.0,72381.28,17,60.09722222222222,United Kingdom,3,0.7079069767441861,72381.28,1,Gold
14503.0,46118.79,13,59.51904761904762,United Kingdom,16,0.6870138888888889,46118.79,0,Silver
14504.0,38821.045,7,52.37096774193548,United Kingdom,27,0.30881159420289855,38821.045,0,Silver
14506.0,27787.7525,7,59.93636363636364,United Kingdom,46,0.47990990990990995,27787.7525,0,Bronze
14508.0,15544.115,5,64.1875,United Kingdom,90,0.537809187279152,15544.115,0,Bronze
14509.0,48963.064999999995,13,57.71134020618557,Spain,5,0.5879940564635958,48963.064999999995,0,Gold
14510.0,33580.8875,9,57.4,United Kingdom,68,0.4150909090909091,33580.8875,0,Bronze
14518.0,27876.03,9,49.52739726027397,United Kingdom,30,0.39475504322766575,27876.03,0,Bronze
14519.0,57078.807499999995,13,57.575221238938056,United Kingdom,4,0.5406010928961749,57078.807499999995,1,Gold
14520.0,42393.97,10,51.98823529411764,United Kingdom,147,0.5284722222222222,42393.97,0,Silver
14522.0,55539.155,17,59.22950819672131,United Kingdom,34,0.761,55539.155,1,Gold
14526.0,48335.1,11,56.14772727272727,United Kingdom,11,0.4702808988764045,48335.1,0,Silver
14528.0,60682.29,14,61.310810810810814,United Kingdom,5,0.6437462235649547,60682.29,1,Gold
14531.0,64184.045,11,55.06701030927835,United Kingdom,12,0.4631258644536653,64184.045,1,Gold
14532.0,49030.072499999995,13,59.60909090909091,United Kingdom,13,0.5977643504531722,49030.072499999995,0,Gold
14533.0,58046.2,11,59.29347826086956,Portugal,24,0.7697471264367816,58046.2,1,Gold
14535.0,24305.2375,7,51.294642857142854,United Kingdom,45,0.4005263157894737,24305.2375,0,Bronze
14538.0,27520.41,7,59.029411764705884,United Kingdom,9,0.3258103975535169,27520.41,0,Bronze
14541.0,33494.525,9,58.65,United Kingdom,88,0.5891612903225807,33494.525,0,Bronze
14543.0,59072.975,14,53.895161290322584,United Kingdom,11,0.6496341463414634,59072.975,1,Gold
14544.0,52735.375,15,58.21782178217822,United Kingdom,11,0.6297931034482759,52735.375,1,Gold
14546.0,50908.2725,10,61.566265060240966,United Kingdom,21,0.43177304964539004,50908.2725,0,Gold
14547.0,56318.83,12,58.91,Switzerland,10,0.5024484181568089,56318.83,1,Gold
14549.0,60072.875,17,54.205673758865245,United Kingdom,1,0.8511184210526316,60072.875,1,Gold
14550.0,47106.795,11,59.660714285714285,United Kingdom,82,0.555290215588723,47106.795,0,Silver
14551.0,28041.22,8,55.0462962962963,United Kingdom,35,0.4177015437392796,28041.22,0,Bronze
14552.0,44661.2,12,57.31460674157304,United Kingdom,20,0.5101675977653631,44661.2,0,Silver
14553.0,63293.625,13,53.189655172413794,United Kingdom,4,0.5503755215577191,63293.625,1,Gold
14554.0,25851.68,9,54.6171875,United Kingdom,79,0.4208294930875576,25851.68,0,Bronze
14557.0,32741.87,8,60.62096774193548,Ireland,38,0.41698630136986303,32741.87,0,Bronze
